	airport1_km	airport2_km	info	latitude	longitude	person_count	price	room_size	score	sightseen_count	url	votes
156		16.4	"
Двухместный номер с 1 кроватью
"	39.693205323	2.70218049176	2.0	16566.0		9.2	10.0	/hotel/es/es-corte-vell.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=207702301_96766389_2_1_0;all_sr_blocks=207702301_96766389_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=157;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX157;from=searchresults;highlight_room=#hotelTmpl	56.0
157	94.3	44.7	"
Апартаменты
"	39.8199302525	3.1146660446	2.0	12064.0	34.0	8.9	8.0	/hotel/es/ivoryplaya.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=9049806_88492591_2_17_0;all_sr_blocks=9049806_88492591_2_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=158;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX158;from=searchresults;highlight_room=#hotelTmpl	739.0
158		23.8	"
Апартаменты
"	39.4112032745	2.94495967682	3.0	20507.0		9.7	9.0	/hotel/es/finca-can-carro.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=104233003_95578425_3_0_0;all_sr_blocks=104233003_95578425_3_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=159;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX159;from=searchresults;highlight_room=#hotelTmpl	118.0
159	92.6	47.6	"
Двухместный номер с 2 отдельными кроватями
"	39.8437626157	3.13323050737	2.0	8489.0		8.5	7.0	/hotel/es/alcudia-puerto-de-alcudia.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=24814911_88405931_0_33_0;all_sr_blocks=24814911_88405931_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=160;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX160;from=searchresults;highlight_room=#hotelTmpl	638.0
160		5.0	"
Двухместный номер с 2 отдельными кроватями
"	39.5063154179	2.75346305645	2.0	4883.0		5.9	10.0	/hotel/es/boogaloo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=219117104_98718647_0_2_0;all_sr_blocks=219117104_98718647_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=161;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX161;from=searchresults;highlight_room=#hotelTmpl	512.0
161		15.1	"
Двухместный номер с 1 кроватью
"	39.4884317449	2.8895409712	2.0	12555.0		9.1	9.0	/hotel/es/antic-espana.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=140729603_105299949_2_2_0;all_sr_blocks=140729603_105299949_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=162;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX162;from=searchresults;highlight_room=#hotelTmpl	281.0
162		6.1	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5633070918	2.66261926221	2.0	20228.0		8.6	10.0	/hotel/es/melia-palma-bay.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=218423401_108349758_0_2_0;all_sr_blocks=218423401_108349758_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=163;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX163;from=searchresults;highlight_room=#hotelTmpl	884.0
163	93.6	41.3	"
Двухместный номер с 1 кроватью
"	39.7541848631	3.13260421157	2.0	30970.0	40.0	9.0	5.0	/hotel/es/casal-santa-eulalia.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=1491301_94967644_0_33_0;all_sr_blocks=1491301_94967644_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=164;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX164;from=searchresults;highlight_room=#hotelTmpl	163.0
164		16.3	"
Номер-студио
"	39.5258740058	2.54206158221	2.0	6696.0	25.0	8.0	10.0	/hotel/es/apartamentos-y-estudios-naika.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388908faaf009e;srepoch=1512761362;highlighted_blocks=29327302_107873677_2_2_0;all_sr_blocks=29327302_107873677_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=165;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX165;from=searchresults;highlight_room=#hotelTmpl	329.0
165	94.2	43.8	"
Двухместный номер с 2 отдельными кроватями
"	39.8061076542	3.11739116863	2.0	17033.0		8.5	8.0	/hotel/es/playa-de-muro.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=1309011_91451947_0_1_0;all_sr_blocks=1309011_91451947_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=166;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX166;from=searchresults;highlight_room=#hotelTmpl	231.0
166		9.3	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5560245993	2.62218385935	2.0	12179.0		8.1	10.0	/hotel/es/cataloniamajorica.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=9062218_88182018_0_2_0;all_sr_blocks=9062218_88182018_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=167;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX167;from=searchresults;highlight_room=#hotelTmpl	3105.0
167		22.0	"
Апартаменты
"	39.5210460884	2.47579425573	2.0	19667.0	50.0	8.2	10.0	/hotel/es/club-santa-ponsa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=18909001_88494981_2_85_0;all_sr_blocks=18909001_88494981_2_85_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=168;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX168;from=searchresults;highlight_room=#hotelTmpl	284.0
168	93.7	43.1	"
Апартаменты
"	39.7895608812	3.1249666214	3.0	12219.0	40.0	8.5	6.0	/hotel/es/playa-garden.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=2637906_99184767_0_42_0;all_sr_blocks=2637906_99184767_0_42_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=169;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX169;from=searchresults;highlight_room=#hotelTmpl	182.0
169		9.6	"
Двухместный номер с 2 отдельными кроватями
"	39.5552842553	2.61956602335	2.0	29249.0		8.7	10.0	/hotel/es/grupotelvelparaiso.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=9131423_88190970_0_34_0;all_sr_blocks=9131423_88190970_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=170;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX170;from=searchresults;highlight_room=#hotelTmpl	672.0
170	86.4	50.2	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5182549087	3.31516474485	2.0	11975.0		8.0	4.0	/hotel/es/blau-punta-reina-resort.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=1896201_106198993_0_17_0;all_sr_blocks=1896201_106198993_0_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=171;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX171;from=searchresults;highlight_room=#hotelTmpl	407.0
171		23.8	"
Двухместный номер с 2 отдельными кроватями
"	39.5384816975	2.45351314545	2.0	13631.0		8.1	10.0	/hotel/es/cupidor.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=1349501_108069234_0_41_0;all_sr_blocks=1349501_108069234_0_41_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=172;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX172;from=searchresults;highlight_room=#hotelTmpl	489.0
172		47.3	"
Двухместный номер с 1 кроватью
"	39.3801016739	3.2370480895	2.0	13446.0		8.4	8.0	/hotel/es/aparthotel-ferrera-blanca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=9776532_99472665_2_85_0;all_sr_blocks=9776532_99472665_2_85_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=173;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX173;from=searchresults;highlight_room=#hotelTmpl	113.0
173	77.1	56.2	"
Двухместный номер с 2 отдельными кроватями
"	39.60372382	3.38272333101	2.0	11300.0		6.7	6.0	/hotel/es/vista-blava.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=1473602_95139459_0_85_0;all_sr_blocks=1473602_95139459_0_85_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=174;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX174;from=searchresults;highlight_room=#hotelTmpl	240.0
174		7.7	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5773443584	2.65020757914	2.0	19245.0		8.9	10.0	/hotel/es/tryppalma.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=9169101_91989124_0_2_0;all_sr_blocks=9169101_91989124_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=175;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX175;from=searchresults;highlight_room=#hotelTmpl	1599.0
175	93.5	43.1	"
Двухместный номер с 2 отдельными кроватями
"	39.786675407	3.12792826784	2.0	13721.0		8.7	6.0	/hotel/es/albufera-playa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=1317810_91451956_0_0_0;all_sr_blocks=1317810_91451956_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=176;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX176;from=searchresults;highlight_room=#hotelTmpl	483.0
176		20.3	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.7102529133	2.6235383749	2.0	18833.0		9.6	10.0	/hotel/es/es-petit-de-valldemossa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=28817101_97296711_0_1_0;all_sr_blocks=28817101_97296711_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=177;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX177;from=searchresults;highlight_room=#hotelTmpl	305.0
177	97.0	50.0	"
Двухместный номер с 1 кроватью
"	39.9065739302	3.08250725269	2.0	8370.0		8.4	7.0	/hotel/es/eolo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=18915518_90359321_0_1_0;all_sr_blocks=18915518_90359321_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=178;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX178;from=searchresults;highlight_room=#hotelTmpl	838.0
178		13.6	"
Люкс
"	39.5377638965	2.57293199207	2.0	46037.0		9.0	10.0	/hotel/es/portals-hills-boutique-portals-nous2.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=125606404_88510250_2_1_0;all_sr_blocks=125606404_88510250_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=179;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX179;from=searchresults;highlight_room=#hotelTmpl	343.0
179		19.7	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.7240803255	2.72126197815	2.0	19531.0		9.5	10.0	/hotel/es/honor-vell.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890af7f800a8;srepoch=1512761365;highlighted_blocks=28866701_99068125_0_1_0;all_sr_blocks=28866701_99068125_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=180;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX180;from=searchresults;highlight_room=#hotelTmpl	175.0
180		4.9	"
Двухместный номер с 1 кроватью
"	39.5072277212	2.75530993938	2.0	7684.0		6.9	10.0	/hotel/es/palma-bay-club-resort.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=19098201_104833556_0_41_0;all_sr_blocks=19098201_104833556_0_41_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=181;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX181;from=searchresults;highlight_room=#hotelTmpl	503.0
181		24.5	"
Двухместный номер с 1 кроватью
"	39.5379243	2.445494	2.0	8824.0	20.0	5.2	10.0	/hotel/es/apartments-mar-y-sol.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=132382603_101188380_2_0_0;all_sr_blocks=132382603_101188380_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=182;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX182;from=searchresults;highlight_room=#hotelTmpl	96.0
182	68.8	63.5	"
Люкс
"	39.7429525436	3.42916727051	2.0	19268.0		8.8	4.0	/hotel/es/viva-cala-mesquida.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=9358305_98509322_0_0_0;all_sr_blocks=9358305_98509322_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=183;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX183;from=searchresults;highlight_room=#hotelTmpl	166.0
183		7.7	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5693717715	2.64525152743	2.0	26366.0		8.6	10.0	/hotel/es/puro.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=1928601_95144049_0_1_0;all_sr_blocks=1928601_95144049_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=184;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX184;from=searchresults;highlight_room=#hotelTmpl	794.0
184		9.3	"
Двухместный номер с 2 отдельными кроватями
"	39.5685503127	2.62604758143	2.0	7952.0		8.3	10.0	/hotel/es/hostal-bonany.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=27294001_97672606_0_2_0;all_sr_blocks=27294001_97672606_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=185;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX185;from=searchresults;highlight_room=#hotelTmpl	1401.0
185	76.5	56.7	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.607757184	3.38877097098	2.0	14285.0		9.0	6.0	/hotel/es/apartaments-marins-playa-suite.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=69525201_104462044_0_1_0;all_sr_blocks=69525201_104462044_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=186;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX186;from=searchresults;highlight_room=#hotelTmpl	108.0
186	94.1	43.7	"
Двухместный номер с 1 кроватью
"	39.8033703213	3.11855211854	2.0	17857.0		8.8	7.0	/hotel/es/esperanza-playa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=1264315_94227869_2_17_0;all_sr_blocks=1264315_94227869_2_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=187;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX187;from=searchresults;highlight_room=#hotelTmpl	240.0
187	96.9	50.4	"
Апартаменты
"	39.9111249688	3.08300766344	4.0	8370.0	45.0	8.4	7.0	/hotel/es/apartamentos-llevant-puerto-de-pollensa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=85019601_88505791_0_0_0;all_sr_blocks=85019601_88505791_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=188;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX188;from=searchresults;highlight_room=#hotelTmpl	178.0
188		25.1	"
Двухместный номер с 1 кроватью
"	39.4252069871	2.976004604	2.0	17438.0		9.0	1.0	/hotel/es/agroturismo-es-revellar.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=69592701_106528368_0_34_0;all_sr_blocks=69592701_106528368_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=189;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX189;from=searchresults;highlight_room=#hotelTmpl	122.0
189		11.9	"
Двухместный номер с 1 кроватью
"	39.5385706434	2.59219676256	2.0	15067.0		7.8	10.0	/hotel/es/roc-illetas-playa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838890bd46601c6;srepoch=1512761368;highlighted_blocks=9290128_105842295_2_33_0;all_sr_blocks=9290128_105842295_2_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=190;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX190;from=searchresults;highlight_room=#hotelTmpl	750.0
